hour_of_day,cash_type,money,coffee_name,time_of_day,weekdaysort,weekday,monthsort,month_name,date,time,_year,_month,_day,season,season_astro
11,card,30.86,Americano with Milk,Morning,4,Thursday,10,October,2024-10-17,2025-09-25 11:59:26.853,2024,10,17,Autumn,Autumn
13,card,35.76,Latte,Afternoon,4,Thursday,10,October,2024-10-17,2025-09-25 13:57:24.895,2024,10,17,Autumn,Autumn
14,card,25.96,Americano,Afternoon,4,Thursday,10,October,2024-10-17,2025-09-25 14:34:42.598,2024,10,17,Autumn,Autumn
16,card,35.76,Hot Chocolate,Afternoon,4,Thursday,10,October,2024-10-17,2025-09-25 16:37:12.586,2024,10,17,Autumn,Autumn
16,card,35.76,Hot Chocolate,Afternoon,4,Thursday,10,October,2024-10-17,2025-09-25 16:38:17.969,2024,10,17,Autumn,Autumn
16,card,35.76,Latte,Afternoon,4,Thursday,10,October,2024-10-17,2025-09-25 16:39:09.606,2024,10,17,Autumn,Autumn
16,card,35.76,Hot Chocolate,Afternoon,4,Thursday,10,October,2024-10-17,2025-09-25 16:48:35.857,2024,10,17,Autumn,Autumn
16,card,35.76,Hot Chocolate,Afternoon,4,Thursday,10,October,2024-10-17,2025-09-25 16:49:33.156,2024,10,17,Autumn,Autumn
17,card,35.76,Cappuccino,Night,4,Thursday,10,October,2024-10-17,2025-09-25 17:08:27.751,2024,10,17,Autumn,Autumn
17,card,35.76,Hot Chocolate,Night,4,Thursday,10,October,2024-10-17,2025-09-25 17:09:30.303,2024,10,17,Autumn,Autumn
19,card,35.76,Latte,Night,4,Thursday,10,October,2024-10-17,2025-09-25 19:43:12.167,2024,10,17,Autumn,Autumn
20,card,30.86,Americano with Milk,Night,4,Thursday,10,October,2024-10-17,2025-09-25 20:11:36.404,2024,10,17,Autumn,Autumn
21,card,35.76,Latte,Night,4,Thursday,10,October,2024-10-17,2025-09-25 21:46:12.945,2024,10,17,Autumn,Autumn
21,card,35.76,Latte,Night,4,Thursday,10,October,2024-10-17,2025-09-25 21:47:20.461,2024,10,17,Autumn,Autumn
21,card,35.76,Latte,Night,4,Thursday,10,October,2024-10-17,2025-09-25 21:48:31.699,2024,10,17,Autumn,Autumn
21,card,35.76,Hot Chocolate,Night,4,Thursday,10,October,2024-10-17,2025-09-25 21:49:54.619,2024,10,17,Autumn,Autumn
8,card,35.76,Cocoa,Morning,5,Friday,10,October,2024-10-18,2025-09-25 08:41:59.489,2024,10,18,Autumn,Autumn
8,card,35.76,Cocoa,Morning,5,Friday,10,October,2024-10-18,2025-09-25 08:42:59.176,2024,10,18,Autumn,Autumn
9,card,35.76,Cocoa,Morning,5,Friday,10,October,2024-10-18,2025-09-25 09:32:41.501,2024,10,18,Autumn,Autumn
9,card,35.76,Cocoa,Morning,5,Friday,10,October,2024-10-18,2025-09-25 09:34:08.021,2024,10,18,Autumn,Autumn
9,card,35.76,Cappuccino,Morning,5,Friday,10,October,2024-10-18,2025-09-25 09:55:20.229,2024,10,18,Autumn,Autumn
11,card,35.76,Cappuccino,Morning,5,Friday,10,October,2024-10-18,2025-09-25 11:54:58.816,2024,10,18,Autumn,Autumn
14,card,35.76,Latte,Afternoon,5,Friday,10,October,2024-10-18,2025-09-25 14:51:04.117,2024,10,18,Autumn,Autumn
14,card,35.76,Cappuccino,Afternoon,5,Friday,10,October,2024-10-18,2025-09-25 14:52:15.325,2024,10,18,Autumn,Autumn
15,card,25.96,Americano,Afternoon,5,Friday,10,October,2024-10-18,2025-09-25 15:39:19.970,2024,10,18,Autumn,Autumn
16,card,35.76,Latte,Afternoon,5,Friday,10,October,2024-10-18,2025-09-25 16:09:57.876,2024,10,18,Autumn,Autumn
17,card,35.76,Hot Chocolate,Night,5,Friday,10,October,2024-10-18,2025-09-25 17:45:38.978,2024,10,18,Autumn,Autumn
21,card,35.76,Cocoa,Night,5,Friday,10,October,2024-10-18,2025-09-25 21:14:40.243,2024,10,18,Autumn,Autumn
21,card,35.76,Cocoa,Night,5,Friday,10,October,2024-10-18,2025-09-25 21:15:22.513,2024,10,18,Autumn,Autumn
21,card,30.86,Americano with Milk,Night,5,Friday,10,October,2024-10-18,2025-09-25 21:52:23.408,2024,10,18,Autumn,Autumn
22,card,35.76,Latte,Night,5,Friday,10,October,2024-10-18,2025-09-25 22:03:26.964,2024,10,18,Autumn,Autumn
8,card,30.86,Americano with Milk,Morning,6,Saturday,10,October,2024-10-19,2025-09-25 08:34:13.654,2024,10,19,Autumn,Autumn
13,card,35.76,Latte,Afternoon,6,Saturday,10,October,2024-10-19,2025-09-25 13:22:06.088,2024,10,19,Autumn,Autumn
14,card,35.76,Cappuccino,Afternoon,6,Saturday,10,October,2024-10-19,2025-09-25 14:10:32.609,2024,10,19,Autumn,Autumn
15,card,35.76,Hot Chocolate,Afternoon,6,Saturday,10,October,2024-10-19,2025-09-25 15:56:55.218,2024,10,19,Autumn,Autumn
15,card,35.76,Latte,Afternoon,6,Saturday,10,October,2024-10-19,2025-09-25 15:59:24.076,2024,10,19,Autumn,Autumn
16,card,35.76,Latte,Afternoon,6,Saturday,10,October,2024-10-19,2025-09-25 16:02:45.831,2024,10,19,Autumn,Autumn
16,card,35.76,Latte,Afternoon,6,Saturday,10,October,2024-10-19,2025-09-25 16:17:42.515,2024,10,19,Autumn,Autumn
21,card,35.76,Cocoa,Night,6,Saturday,10,October,2024-10-19,2025-09-25 21:46:45.517,2024,10,19,Autumn,Autumn
22,card,35.76,Cappuccino,Night,6,Saturday,10,October,2024-10-19,2025-09-25 22:46:37.697,2024,10,19,Autumn,Autumn
8,card,35.76,Latte,Morning,7,Sunday,10,October,2024-10-20,2025-09-25 08:40:43.966,2024,10,20,Autumn,Autumn
8,card,35.76,Cocoa,Morning,7,Sunday,10,October,2024-10-20,2025-09-25 08:41:50.471,2024,10,20,Autumn,Autumn
11,card,35.76,Latte,Morning,7,Sunday,10,October,2024-10-20,2025-09-25 11:16:51.841,2024,10,20,Autumn,Autumn
14,card,35.76,Hot Chocolate,Afternoon,7,Sunday,10,October,2024-10-20,2025-09-25 14:28:46.044,2024,10,20,Autumn,Autumn
14,card,25.96,Cortado,Afternoon,7,Sunday,10,October,2024-10-20,2025-09-25 14:29:43.545,2024,10,20,Autumn,Autumn
15,card,30.86,Americano with Milk,Afternoon,7,Sunday,10,October,2024-10-20,2025-09-25 15:52:45.055,2024,10,20,Autumn,Autumn
16,card,35.76,Latte,Afternoon,7,Sunday,10,October,2024-10-20,2025-09-25 16:45:09.783,2024,10,20,Autumn,Autumn
16,card,35.76,Latte,Afternoon,7,Sunday,10,October,2024-10-20,2025-09-25 16:46:04.815,2024,10,20,Autumn,Autumn
17,card,35.76,Latte,Night,7,Sunday,10,October,2024-10-20,2025-09-25 17:27:05.827,2024,10,20,Autumn,Autumn
18,card,35.76,Cocoa,Night,7,Sunday,10,October,2024-10-20,2025-09-25 18:34:16.387,2024,10,20,Autumn,Autumn
18,card,35.76,Cocoa,Night,7,Sunday,10,October,2024-10-20,2025-09-25 18:35:08.162,2024,10,20,Autumn,Autumn
21,card,35.76,Hot Chocolate,Night,7,Sunday,10,October,2024-10-20,2025-09-25 21:14:18.045,2024,10,20,Autumn,Autumn
21,card,25.96,Cortado,Night,7,Sunday,10,October,2024-10-20,2025-09-25 21:15:17.780,2024,10,20,Autumn,Autumn
21,card,35.76,Cocoa,Night,7,Sunday,10,October,2024-10-20,2025-09-25 21:17:26.865,2024,10,20,Autumn,Autumn
21,card,35.76,Latte,Night,7,Sunday,10,October,2024-10-20,2025-09-25 21:25:00.085,2024,10,20,Autumn,Autumn
22,card,35.76,Cappuccino,Night,7,Sunday,10,October,2024-10-20,2025-09-25 22:17:29.041,2024,10,20,Autumn,Autumn
7,card,35.76,Latte,Morning,1,Monday,10,October,2024-10-21,2025-09-25 07:48:43.087,2024,10,21,Autumn,Autumn
8,card,35.76,Latte,Morning,1,Monday,10,October,2024-10-21,2025-09-25 08:19:56.383,2024,10,21,Autumn,Autumn
9,card,30.86,Americano with Milk,Morning,1,Monday,10,October,2024-10-21,2025-09-25 09:04:54.434,2024,10,21,Autumn,Autumn
9,card,35.76,Latte,Morning,1,Monday,10,October,2024-10-21,2025-09-25 09:34:25.547,2024,10,21,Autumn,Autumn
10,card,25.96,Americano,Morning,1,Monday,10,October,2024-10-21,2025-09-25 10:25:09.344,2024,10,21,Autumn,Autumn
10,card,25.96,Cortado,Morning,1,Monday,10,October,2024-10-21,2025-09-25 10:41:44.725,2024,10,21,Autumn,Autumn
10,card,25.96,Cortado,Morning,1,Monday,10,October,2024-10-21,2025-09-25 10:42:35.555,2024,10,21,Autumn,Autumn
11,card,21.06,Espresso,Morning,1,Monday,10,October,2024-10-21,2025-09-25 11:27:41.654,2024,10,21,Autumn,Autumn
12,card,35.76,Cappuccino,Afternoon,1,Monday,10,October,2024-10-21,2025-09-25 12:40:24.294,2024,10,21,Autumn,Autumn
14,card,35.76,Latte,Afternoon,1,Monday,10,October,2024-10-21,2025-09-25 14:42:56.049,2024,10,21,Autumn,Autumn
14,card,35.76,Latte,Afternoon,1,Monday,10,October,2024-10-21,2025-09-25 14:43:58.047,2024,10,21,Autumn,Autumn
15,card,30.86,Americano with Milk,Afternoon,1,Monday,10,October,2024-10-21,2025-09-25 15:27:02.441,2024,10,21,Autumn,Autumn
15,card,25.96,Cortado,Afternoon,1,Monday,10,October,2024-10-21,2025-09-25 15:39:04.686,2024,10,21,Autumn,Autumn
16,card,35.76,Cocoa,Afternoon,1,Monday,10,October,2024-10-21,2025-09-25 16:42:57.468,2024,10,21,Autumn,Autumn
16,card,35.76,Latte,Afternoon,1,Monday,10,October,2024-10-21,2025-09-25 16:55:22.549,2024,10,21,Autumn,Autumn
19,card,35.76,Hot Chocolate,Night,1,Monday,10,October,2024-10-21,2025-09-25 19:21:13.352,2024,10,21,Autumn,Autumn
21,card,35.76,Latte,Night,1,Monday,10,October,2024-10-21,2025-09-25 21:05:36.106,2024,10,21,Autumn,Autumn
22,card,35.76,Cocoa,Night,1,Monday,10,October,2024-10-21,2025-09-25 22:30:44.450,2024,10,21,Autumn,Autumn
22,card,35.76,Hot Chocolate,Night,1,Monday,10,October,2024-10-21,2025-09-25 22:31:33.966,2024,10,21,Autumn,Autumn
7,card,35.76,Latte,Morning,2,Tuesday,10,October,2024-10-22,2025-09-25 07:32:59.530,2024,10,22,Autumn,Autumn
7,card,35.76,Cappuccino,Morning,2,Tuesday,10,October,2024-10-22,2025-09-25 07:34:00.044,2024,10,22,Autumn,Autumn
8,card,30.86,Americano with Milk,Morning,2,Tuesday,10,October,2024-10-22,2025-09-25 08:25:32.220,2024,10,22,Autumn,Autumn
9,card,25.96,Cortado,Morning,2,Tuesday,10,October,2024-10-22,2025-09-25 09:17:50.407,2024,10,22,Autumn,Autumn
10,card,21.06,Espresso,Morning,2,Tuesday,10,October,2024-10-22,2025-09-25 10:51:32.286,2024,10,22,Autumn,Autumn
10,card,25.96,Cortado,Morning,2,Tuesday,10,October,2024-10-22,2025-09-25 10:52:17.101,2024,10,22,Autumn,Autumn
18,card,25.96,Americano,Night,2,Tuesday,10,October,2024-10-22,2025-09-25 18:07:02.574,2024,10,22,Autumn,Autumn
19,card,35.76,Hot Chocolate,Night,2,Tuesday,10,October,2024-10-22,2025-09-25 19:46:39.213,2024,10,22,Autumn,Autumn
19,card,35.76,Latte,Night,2,Tuesday,10,October,2024-10-22,2025-09-25 19:47:50.466,2024,10,22,Autumn,Autumn
7,card,35.76,Latte,Morning,3,Wednesday,10,October,2024-10-23,2025-09-25 07:58:06.767,2024,10,23,Autumn,Autumn
8,card,30.86,Americano with Milk,Morning,3,Wednesday,10,October,2024-10-23,2025-09-25 08:45:14.798,2024,10,23,Autumn,Autumn
10,card,25.96,Cortado,Morning,3,Wednesday,10,October,2024-10-23,2025-09-25 10:24:57.789,2024,10,23,Autumn,Autumn
12,card,30.86,Americano with Milk,Afternoon,3,Wednesday,10,October,2024-10-23,2025-09-25 12:31:05.425,2024,10,23,Autumn,Autumn
16,card,30.86,Americano with Milk,Afternoon,3,Wednesday,10,October,2024-10-23,2025-09-25 16:20:02.262,2024,10,23,Autumn,Autumn
16,card,30.86,Americano with Milk,Afternoon,3,Wednesday,10,October,2024-10-23,2025-09-25 16:21:09.035,2024,10,23,Autumn,Autumn
16,card,35.76,Cappuccino,Afternoon,3,Wednesday,10,October,2024-10-23,2025-09-25 16:42:30.220,2024,10,23,Autumn,Autumn
17,card,21.06,Espresso,Night,3,Wednesday,10,October,2024-10-23,2025-09-25 17:02:46.329,2024,10,23,Autumn,Autumn
18,card,35.76,Cocoa,Night,3,Wednesday,10,October,2024-10-23,2025-09-25 18:58:58.511,2024,10,23,Autumn,Autumn
19,card,35.76,Cappuccino,Night,3,Wednesday,10,October,2024-10-23,2025-09-25 19:00:43.029,2024,10,23,Autumn,Autumn
21,card,30.86,Americano with Milk,Night,3,Wednesday,10,October,2024-10-23,2025-09-25 21:57:20.745,2024,10,23,Autumn,Autumn
21,card,35.76,Hot Chocolate,Night,3,Wednesday,10,October,2024-10-23,2025-09-25 21:58:23.747,2024,10,23,Autumn,Autumn
22,card,35.76,Latte,Night,3,Wednesday,10,October,2024-10-23,2025-09-25 22:23:38.310,2024,10,23,Autumn,Autumn
12,card,25.96,Americano,Afternoon,4,Thursday,10,October,2024-10-24,2025-09-25 12:07:46.562,2024,10,24,Autumn,Autumn
13,card,35.76,Cappuccino,Afternoon,4,Thursday,10,October,2024-10-24,2025-09-25 13:23:59.581,2024,10,24,Autumn,Autumn
14,card,35.76,Cappuccino,Afternoon,4,Thursday,10,October,2024-10-24,2025-09-25 14:09:46.711,2024,10,24,Autumn,Autumn
14,card,35.76,Hot Chocolate,Afternoon,4,Thursday,10,October,2024-10-24,2025-09-25 14:49:01.859,2024,10,24,Autumn,Autumn
14,card,35.76,Latte,Afternoon,4,Thursday,10,October,2024-10-24,2025-09-25 14:49:49.340,2024,10,24,Autumn,Autumn
15,card,35.76,Latte,Afternoon,4,Thursday,10,October,2024-10-24,2025-09-25 15:47:32.792,2024,10,24,Autumn,Autumn
15,card,35.76,Latte,Afternoon,4,Thursday,10,October,2024-10-24,2025-09-25 15:48:29.937,2024,10,24,Autumn,Autumn
18,card,25.96,Americano,Night,4,Thursday,10,October,2024-10-24,2025-09-25 18:53:47.318,2024,10,24,Autumn,Autumn
18,card,25.96,Americano,Night,4,Thursday,10,October,2024-10-24,2025-09-25 18:55:07.574,2024,10,24,Autumn,Autumn
19,card,35.76,Latte,Night,4,Thursday,10,October,2024-10-24,2025-09-25 19:50:18.736,2024,10,24,Autumn,Autumn
20,card,25.96,Americano,Night,4,Thursday,10,October,2024-10-24,2025-09-25 20:44:11.476,2024,10,24,Autumn,Autumn
21,card,35.76,Hot Chocolate,Night,4,Thursday,10,October,2024-10-24,2025-09-25 21:14:44.888,2024,10,24,Autumn,Autumn
21,card,35.76,Hot Chocolate,Night,4,Thursday,10,October,2024-10-24,2025-09-25 21:15:29.126,2024,10,24,Autumn,Autumn
21,card,35.76,Hot Chocolate,Night,4,Thursday,10,October,2024-10-24,2025-09-25 21:56:20.063,2024,10,24,Autumn,Autumn
21,card,35.76,Cappuccino,Night,4,Thursday,10,October,2024-10-24,2025-09-25 21:57:10.028,2024,10,24,Autumn,Autumn
7,card,35.76,Cappuccino,Morning,5,Friday,10,October,2024-10-25,2025-09-25 07:38:11.145,2024,10,25,Autumn,Autumn
7,card,21.06,Espresso,Morning,5,Friday,10,October,2024-10-25,2025-09-25 07:45:22.853,2024,10,25,Autumn,Autumn
8,card,35.76,Cocoa,Morning,5,Friday,10,October,2024-10-25,2025-09-25 08:10:04.813,2024,10,25,Autumn,Autumn
8,card,35.76,Latte,Morning,5,Friday,10,October,2024-10-25,2025-09-25 08:10:54.567,2024,10,25,Autumn,Autumn
8,card,35.76,Cocoa,Morning,5,Friday,10,October,2024-10-25,2025-09-25 08:18:49.780,2024,10,25,Autumn,Autumn
10,card,25.96,Americano,Morning,5,Friday,10,October,2024-10-25,2025-09-25 10:03:28.304,2024,10,25,Autumn,Autumn
10,card,25.96,Americano,Morning,5,Friday,10,October,2024-10-25,2025-09-25 10:05:21.012,2024,10,25,Autumn,Autumn
10,card,30.86,Americano with Milk,Morning,5,Friday,10,October,2024-10-25,2025-09-25 10:51:01.298,2024,10,25,Autumn,Autumn
11,card,35.76,Cocoa,Morning,5,Friday,10,October,2024-10-25,2025-09-25 11:49:42.876,2024,10,25,Autumn,Autumn
11,card,35.76,Cocoa,Morning,5,Friday,10,October,2024-10-25,2025-09-25 11:50:30.398,2024,10,25,Autumn,Autumn
12,card,25.96,Cortado,Afternoon,5,Friday,10,October,2024-10-25,2025-09-25 12:06:50.176,2024,10,25,Autumn,Autumn
12,card,35.76,Latte,Afternoon,5,Friday,10,October,2024-10-25,2025-09-25 12:40:37.466,2024,10,25,Autumn,Autumn
14,card,35.76,Cappuccino,Afternoon,5,Friday,10,October,2024-10-25,2025-09-25 14:23:16.568,2024,10,25,Autumn,Autumn
22,card,35.76,Hot Chocolate,Night,5,Friday,10,October,2024-10-25,2025-09-25 22:19:23.959,2024,10,25,Autumn,Autumn
22,card,21.06,Espresso,Night,5,Friday,10,October,2024-10-25,2025-09-25 22:22:31.745,2024,10,25,Autumn,Autumn
7,card,35.76,Cappuccino,Morning,6,Saturday,10,October,2024-10-26,2025-09-25 07:49:59.226,2024,10,26,Autumn,Autumn
8,card,25.96,Cortado,Morning,6,Saturday,10,October,2024-10-26,2025-09-25 08:41:44.502,2024,10,26,Autumn,Autumn
8,card,35.76,Cappuccino,Morning,6,Saturday,10,October,2024-10-26,2025-09-25 08:52:59.556,2024,10,26,Autumn,Autumn
10,card,25.96,Americano,Morning,6,Saturday,10,October,2024-10-26,2025-09-25 10:24:38.301,2024,10,26,Autumn,Autumn
12,card,35.76,Cocoa,Afternoon,6,Saturday,10,October,2024-10-26,2025-09-25 12:18:09.342,2024,10,26,Autumn,Autumn
13,card,35.76,Latte,Afternoon,6,Saturday,10,October,2024-10-26,2025-09-25 13:03:31.039,2024,10,26,Autumn,Autumn
14,card,35.76,Latte,Afternoon,6,Saturday,10,October,2024-10-26,2025-09-25 14:34:58.654,2024,10,26,Autumn,Autumn
14,card,30.86,Americano with Milk,Afternoon,6,Saturday,10,October,2024-10-26,2025-09-25 14:36:14.943,2024,10,26,Autumn,Autumn
15,card,25.96,Cortado,Afternoon,6,Saturday,10,October,2024-10-26,2025-09-25 15:05:22.072,2024,10,26,Autumn,Autumn
15,card,25.96,Cortado,Afternoon,6,Saturday,10,October,2024-10-26,2025-09-25 15:06:19.074,2024,10,26,Autumn,Autumn
15,card,35.76,Latte,Afternoon,6,Saturday,10,October,2024-10-26,2025-09-25 15:38:28.729,2024,10,26,Autumn,Autumn
15,card,35.76,Latte,Afternoon,6,Saturday,10,October,2024-10-26,2025-09-25 15:39:29.573,2024,10,26,Autumn,Autumn
15,card,30.86,Americano with Milk,Afternoon,6,Saturday,10,October,2024-10-26,2025-09-25 15:52:01.660,2024,10,26,Autumn,Autumn
15,card,30.86,Americano with Milk,Afternoon,6,Saturday,10,October,2024-10-26,2025-09-25 15:53:21.506,2024,10,26,Autumn,Autumn
19,card,35.76,Cappuccino,Night,6,Saturday,10,October,2024-10-26,2025-09-25 19:19:21.305,2024,10,26,Autumn,Autumn
20,card,30.86,Americano with Milk,Night,6,Saturday,10,October,2024-10-26,2025-09-25 20:34:46.718,2024,10,26,Autumn,Autumn
11,card,30.86,Americano with Milk,Morning,7,Sunday,10,October,2024-10-27,2025-09-25 11:01:56.902,2024,10,27,Autumn,Autumn
12,card,35.76,Latte,Afternoon,7,Sunday,10,October,2024-10-27,2025-09-25 12:53:25.989,2024,10,27,Autumn,Autumn
12,card,30.86,Americano with Milk,Afternoon,7,Sunday,10,October,2024-10-27,2025-09-25 12:54:27.511,2024,10,27,Autumn,Autumn
13,card,35.76,Cappuccino,Afternoon,7,Sunday,10,October,2024-10-27,2025-09-25 13:43:46.609,2024,10,27,Autumn,Autumn
16,card,35.76,Latte,Afternoon,7,Sunday,10,October,2024-10-27,2025-09-25 16:17:06.175,2024,10,27,Autumn,Autumn
7,card,35.76,Cappuccino,Morning,1,Monday,10,October,2024-10-28,2025-09-25 07:46:28.187,2024,10,28,Autumn,Autumn
8,card,25.96,Americano,Morning,1,Monday,10,October,2024-10-28,2025-09-25 08:01:12.299,2024,10,28,Autumn,Autumn
8,card,35.76,Latte,Morning,1,Monday,10,October,2024-10-28,2025-09-25 08:35:02.901,2024,10,28,Autumn,Autumn
9,card,30.86,Americano with Milk,Morning,1,Monday,10,October,2024-10-28,2025-09-25 09:15:42.781,2024,10,28,Autumn,Autumn
11,card,35.76,Latte,Morning,1,Monday,10,October,2024-10-28,2025-09-25 11:42:36.495,2024,10,28,Autumn,Autumn
11,card,35.76,Latte,Morning,1,Monday,10,October,2024-10-28,2025-09-25 11:43:43.322,2024,10,28,Autumn,Autumn
12,card,35.76,Hot Chocolate,Afternoon,1,Monday,10,October,2024-10-28,2025-09-25 12:01:36.054,2024,10,28,Autumn,Autumn
12,card,30.86,Americano with Milk,Afternoon,1,Monday,10,October,2024-10-28,2025-09-25 12:02:34.807,2024,10,28,Autumn,Autumn
12,card,35.76,Cappuccino,Afternoon,1,Monday,10,October,2024-10-28,2025-09-25 12:21:30.418,2024,10,28,Autumn,Autumn
14,card,30.86,Americano with Milk,Afternoon,1,Monday,10,October,2024-10-28,2025-09-25 14:10:54.611,2024,10,28,Autumn,Autumn
14,card,30.86,Americano with Milk,Afternoon,1,Monday,10,October,2024-10-28,2025-09-25 14:11:56.316,2024,10,28,Autumn,Autumn
14,card,30.86,Americano with Milk,Afternoon,1,Monday,10,October,2024-10-28,2025-09-25 14:30:59.561,2024,10,28,Autumn,Autumn
16,card,35.76,Latte,Afternoon,1,Monday,10,October,2024-10-28,2025-09-25 16:01:20.507,2024,10,28,Autumn,Autumn
17,card,35.76,Cocoa,Night,1,Monday,10,October,2024-10-28,2025-09-25 17:55:18.119,2024,10,28,Autumn,Autumn
17,card,35.76,Cocoa,Night,1,Monday,10,October,2024-10-28,2025-09-25 17:56:02.397,2024,10,28,Autumn,Autumn
19,card,35.76,Cappuccino,Night,1,Monday,10,October,2024-10-28,2025-09-25 19:10:25.255,2024,10,28,Autumn,Autumn
21,card,30.86,Americano with Milk,Night,1,Monday,10,October,2024-10-28,2025-09-25 21:20:03.622,2024,10,28,Autumn,Autumn
22,card,30.86,Americano with Milk,Night,1,Monday,10,October,2024-10-28,2025-09-25 22:05:50.772,2024,10,28,Autumn,Autumn
8,card,35.76,Latte,Morning,2,Tuesday,10,October,2024-10-29,2025-09-25 08:40:52.355,2024,10,29,Autumn,Autumn
8,card,35.76,Latte,Morning,2,Tuesday,10,October,2024-10-29,2025-09-25 08:47:05.646,2024,10,29,Autumn,Autumn
9,card,35.76,Latte,Morning,2,Tuesday,10,October,2024-10-29,2025-09-25 09:31:57.680,2024,10,29,Autumn,Autumn
11,card,30.86,Americano with Milk,Morning,2,Tuesday,10,October,2024-10-29,2025-09-25 11:59:46.680,2024,10,29,Autumn,Autumn
12,card,21.06,Espresso,Afternoon,2,Tuesday,10,October,2024-10-29,2025-09-25 12:21:36.806,2024,10,29,Autumn,Autumn
14,card,25.96,Cortado,Afternoon,2,Tuesday,10,October,2024-10-29,2025-09-25 14:15:43.838,2024,10,29,Autumn,Autumn
14,card,25.96,Cortado,Afternoon,2,Tuesday,10,October,2024-10-29,2025-09-25 14:17:00.697,2024,10,29,Autumn,Autumn
14,card,35.76,Cappuccino,Afternoon,2,Tuesday,10,October,2024-10-29,2025-09-25 14:37:35.961,2024,10,29,Autumn,Autumn
16,card,35.76,Hot Chocolate,Afternoon,2,Tuesday,10,October,2024-10-29,2025-09-25 16:09:33.742,2024,10,29,Autumn,Autumn
16,card,35.76,Cocoa,Afternoon,2,Tuesday,10,October,2024-10-29,2025-09-25 16:10:56.815,2024,10,29,Autumn,Autumn
16,card,35.76,Cocoa,Afternoon,2,Tuesday,10,October,2024-10-29,2025-09-25 16:17:33.443,2024,10,29,Autumn,Autumn
18,card,30.86,Americano with Milk,Night,2,Tuesday,10,October,2024-10-29,2025-09-25 18:02:04.368,2024,10,29,Autumn,Autumn
18,card,30.86,Americano with Milk,Night,2,Tuesday,10,October,2024-10-29,2025-09-25 18:02:57.432,2024,10,29,Autumn,Autumn
19,card,30.86,Americano with Milk,Night,2,Tuesday,10,October,2024-10-29,2025-09-25 19:02:05.362,2024,10,29,Autumn,Autumn
19,card,35.76,Cappuccino,Night,2,Tuesday,10,October,2024-10-29,2025-09-25 19:05:44.436,2024,10,29,Autumn,Autumn
19,card,35.76,Hot Chocolate,Night,2,Tuesday,10,October,2024-10-29,2025-09-25 19:51:12.926,2024,10,29,Autumn,Autumn
19,card,35.76,Latte,Night,2,Tuesday,10,October,2024-10-29,2025-09-25 19:54:02.389,2024,10,29,Autumn,Autumn
20,card,35.76,Latte,Night,2,Tuesday,10,October,2024-10-29,2025-09-25 20:07:35.659,2024,10,29,Autumn,Autumn
7,card,35.76,Latte,Morning,3,Wednesday,10,October,2024-10-30,2025-09-25 07:52:05.489,2024,10,30,Autumn,Autumn
8,card,30.86,Americano with Milk,Morning,3,Wednesday,10,October,2024-10-30,2025-09-25 08:46:26.777,2024,10,30,Autumn,Autumn
8,card,30.86,Americano with Milk,Morning,3,Wednesday,10,October,2024-10-30,2025-09-25 08:47:29.281,2024,10,30,Autumn,Autumn
9,card,35.76,Latte,Morning,3,Wednesday,10,October,2024-10-30,2025-09-25 09:11:29.359,2024,10,30,Autumn,Autumn
10,card,35.76,Latte,Morning,3,Wednesday,10,October,2024-10-30,2025-09-25 10:31:53.151,2024,10,30,Autumn,Autumn
10,card,35.76,Latte,Morning,3,Wednesday,10,October,2024-10-30,2025-09-25 10:33:07.699,2024,10,30,Autumn,Autumn
12,card,35.76,Latte,Afternoon,3,Wednesday,10,October,2024-10-30,2025-09-25 12:08:45.933,2024,10,30,Autumn,Autumn
12,card,25.96,Americano,Afternoon,3,Wednesday,10,October,2024-10-30,2025-09-25 12:09:46.789,2024,10,30,Autumn,Autumn
12,card,30.86,Americano with Milk,Afternoon,3,Wednesday,10,October,2024-10-30,2025-09-25 12:10:58.391,2024,10,30,Autumn,Autumn
12,card,25.96,Americano,Afternoon,3,Wednesday,10,October,2024-10-30,2025-09-25 12:37:00.765,2024,10,30,Autumn,Autumn
